1101-02	378025000004389520
1101-02	378025000004389186
1101-02	378025000004389162
1101-02	378025000004389544
1101-02	378025000004389537
1101-02	378025000004389223
1101-02	378025000004388653
1101-02	378025000004389216
1101-02	378025000004389209
1101-02	378025000004389155
1101-02	378025000004388646
1101-02	378025000004388639
1101-02	378025000004389865
1101-03	378025000005257637
1101-04	378025000004386741
1101-04	378025000004386031
1101-04	378025000004385188
1101-04	378025000004384921
1101-04	378025000004384952
1101-04	378025000004385027
1101-04	378025000004384914
1101-04	378025000004384938
1101-04	378025000004384983
1101-04	378025000004384990
1101-04	378025000004385003
1101-04	378025000004385034
1101-04	378025000004385065
1101-04	378025000004386758
1101-04	378025000004384945
1101-04	378025000004384969
1101-04	378025000004384976
1101-04	378025000004385010
1101-04	378025000004385089
1101-04	378025000004386222
1101-04	378025000004384747
1101-04	378025000004386024
1101-04	378025000004386048
1101-04	378025000004386062
1101-04	378025000004386093
1101-04	378025000004384723
1101-04	378025000004384730
1101-04	378025000004386086
1101-04	378025000004386185
1101-04	378025000004386130
1101-04	378025000004386079
1101-04	378025000004386055
1101-04	378025000004386765
1101-04	378025000004386215
1101-04	378025000004386178
1101-04	378025000004386147
1101-04	378025000004386123
1101-04	378025000004385621
1101-04	378025000004385614
1101-04	378025000004385676
1101-04	378025000004385645
1101-04	378025000004385713
1101-04	378025000004385683
1101-04	378025000004385690
1101-04	378025000004385607
1101-04	378025000004385669
1101-04	378025000004385706
1101-04	378025000004385652
1101-04	378025000004385638
1101-04	378025000004385270
1101-04	378025000004386284
1101-04	378025000004386260
1101-04	378025000004385409
1101-04	378025000004385331
1101-04	378025000004385423
1101-04	378025000004385386
1101-04	378025000004385379
1101-04	378025000004385287
1101-04	378025000004385317
1101-04	378025000004385393
1101-04	378025000004386109
1101-04	378025000004386161
1101-04	378025000004386239
1101-04	378025000004386253
1101-04	378025000004386277
1101-04	378025000004385256
1101-04	378025000004385416
1101-04	378025000004385430
1101-04	378025000004386116
1101-04	378025000004386529
1101-04	378025000004386154
1101-04	378025000004386307
1101-04	378025000004386291
1101-04	378025000004386321
1101-04	378025000004386505
1101-04	378025000004386246
1101-04	378025000004386314
1101-04	378025000004386208
1101-04	378025000004386512
1101-04	378025000004386192
1101-06	378025000004200887
1101-06	378025000004201112
1101-06	378025000004201150
1101-06	378025000004201143
1101-06	378025000004201136
1101-06	378025000004201129
1101-06	378025000004197224
1101-06	378025000004197217
1101-06	378025000004200948
1101-06	378025000004197200
1101-06	378025000004200924
1101-06	378025000004201006
1101-06	378025000004200979
1101-06	378025000004200962
1101-06	378025000004201013
1101-06	378025000004201037
1101-06	378025000004201051
1101-06	378025000004201075
1101-06	378025000004201082
1101-06	378025000004201099
1101-06	378025000004198337
1101-06	378025000004198320
1101-06	378025000004198306
1101-06	378025000004198313
1101-06	378025000004219513
1101-06	378025000004318971
1101-06	378025000004319527
1101-06	378025000004319503
1101-07	378025000005721442
1101-07	378025000005721435
1101-07	378025000005721428
1101-07	378025000005721411
1101-07	378025000005721381
1101-07	378025000005721374
1101-07	378025000005721350
1101-07	378025000005721343
1101-07	378025000005721336
1101-07	378025000005721329
1101-07	378025000005721312
1101-07	378025000005722470
1101-07	378025000005722784
1101-07	378025000005722432
1101-07	378025000005722371
1101-07	378025000005722777
1101-07	378025000005722449
1101-07	378025000005722456
1101-07	378025000005722463
1101-07	378025000005722333
1101-07	378025000005722326
1101-07	378025000005722302
1101-07	378025000005722159
1101-07	378025000005722340
1101-07	378025000005722357
1101-07	378025000005722364
1101-07	378025000005722142
1101-07	378025000005722135
1101-07	378025000005722128
1101-07	378025000005722111
1101-07	378025000005722104
1101-07	378025000005721794
1101-07	378025000005721466
1101-07	378025000005721459
1101-07	378025000005721800
1101-07	378025000005721817
1101-07	378025000005721848
1101-07	378025000005721831
1101-07	378025000005721824
1101-07	378025000005723507
1101-07	378025000005723132
1101-07	378025000005723514
1101-07	378025000005723415
1101-07	378025000005723491
1101-07	378025000005723453
1101-07	378025000005723484
1101-07	378025000005723477
1101-07	378025000005723460
1101-07	378025000005723521
1101-07	378025000005723163
1101-07	378025000005723125
1101-07	378025000005723118
1101-07	378025000005723101
1101-07	378025000005723170
1101-07	378025000005723187
1101-07	378025000005723095
1101-07	378025000005723088
1101-07	378025000005723071
1101-07	378025000005723019
1101-07	378025000005723194
1101-07	378025000005723408
1101-07	378025000005722944
1101-07	378025000005722937
1101-07	378025000005722920
1101-07	378025000005722951
1101-07	378025000005723217
1101-07	378025000005723224
1101-07	378025000005723262
1101-07	378025000005723279
1101-07	378025000005723002
1101-07	378025000005723286
1101-07	378025000005723293
1101-07	378025000005723200
1101-07	378025000005723323
1101-07	378025000005723330
1101-07	378025000005723361
1101-07	378025000005723378
1101-07	378025000005723385
1101-07	378025000005723392
1101-08	378025000005589301
1101-08	378025000005589752
1101-08	378025000005589196
1101-08	378025000005588489
1101-08	378025000005588557
1101-08	378025000005588571
1101-08	378025000005588663
1101-08	378025000005588731
1101-08	378025000005588762
1101-08	378025000005589769
1101-08	378025000005588847
1101-08	378025000005588861
1101-08	378025000005589066
1101-08	378025000005589110
1101-08	378025000005589561
1101-08	378025000005589523
1101-08	378025000005589028
1101-08	378025000005588694
1101-08	378025000005588991
1101-08	378025000005588458
1101-08	378025000005591359
1101-08	378025000005589790
1101-08	378025000005588465
1101-08	378025000005588953
1101-08	378025000005589141
1101-08	378025000005589776
1101-08	378025000005588373
1101-08	378025000005589721
1101-08	378025000005588434
1101-08	378025000005588540
1101-08	378025000005588670
1101-08	378025000005588717
1101-08	378025000005588793
1101-08	378025000005588816
1101-08	378025000005589707
1101-08	378025000005589554
1101-08	378025000005589356
1101-08	378025000005589271
1101-08	378025000005589080
1101-08	378025000005588977
1101-08	378025000005589073
1101-08	378025000005591014
1101-08	378025000005590062
1101-08	378025000005590086
1101-08	378025000005590642
1101-08	378025000005591052
1101-08	378025000005589912
1101-08	378025000005591458
1101-08	378025000005590994
1101-08	378025000005590703
1101-08	378025000005590079
1101-08	378025000005590918
1101-08	378025000005591021
1101-08	378025000005591311
1101-08	378025000005591120
1101-08	378025000005591472
1101-08	378025000005591045
1101-08	378025000005590772
1101-09	378025000004332243
1101-10	378025000004350384
1101-10	378025000004350353
1101-10	378025000004350346
1101-10	378025000004350360
1101-10	378025000004350377
1101-10	378025000004350391
1101-10	378025000004350407
1101-10	378025000004350414
1101-10	378025000004350421
1101-10	378025000004350438
1101-10	378025000004350445
1101-10	378025000004350452
1101-10	378025000004350469
1101-10	378025000004350476
1101-10	378025000004350483
1101-10	378025000004350490
1101-10	378025000004350506
1101-10	378025000004350513
1101-10	378025000004350520
1101-10	378025000004350537
1101-10	378025000004350582
1101-10	378025000004350575
1101-10	378025000004350568
1101-10	378025000004350544
1101-10	378025000004350599
1101-10	378025000004350551
1101-10	378025000004350230
1101-10	378025000004350247
1101-10	378025000004350612
1101-10	378025000004350650
1101-10	378025000004350643
1101-10	378025000004350629
1101-10	378025000004350636
1101-10	378025000004350605
1101-10	378025000004350308
1101-10	378025000004350292
1101-10	378025000004350810
1101-10	378025000004350827
1101-10	378025000004352135
1101-10	378025000004352128
1101-10	378025000004352074
1101-10	378025000004352067
1101-10	378025000004352159
1101-10	378025000004352166
1101-10	378025000004352173
1101-10	378025000004352180
1101-10	378025000004352203
1101-10	378025000004352210
1101-11	378025000005595388
1101-11	378025000005595425
1101-11	378025000005595463
1101-11	378025000005595340
1101-11	378025000005595333
1101-11	378025000005595579
1101-11	378025000005595432
1101-11	378025000005595661
1101-11	378025000005595890
1101-11	378025000005595920
1101-11	378025000005595326
1101-11	378025000005595227
1101-11	378025000005596026
1101-11	378025000005596149
1101-11	378025000005596279
1101-11	378025000005596323
1101-11	378025000005596408
1101-11	378025000005596491
1101-11	378025000005596552
1101-11	378025000005596606
1101-11	378025000005596897
1101-11	378025000005596293
1101-11	378025000005596095
1101-11	378025000005596033
1101-11	378025000005595746
1101-11	378025000005598020
1101-11	378025000005595562
1101-11	378025000005595364
1101-11	378025000005596576
1101-11	378025000005596484
1101-11	378025000005596422
1101-11	378025000005596415
1101-11	378025000005596316
1101-11	378025000005597122
1101-11	378025000005600273
1101-11	378025000005597146
1101-11	378025000005597153
1101-11	378025000005597269
1101-11	378025000005597276
1101-11	378025000005597344
1101-11	378025000005597399
1101-11	378025000005597412
1101-11	378025000005597207
1101-11	378025000005597429
1101-11	378025000005597801
1101-11	378025000005597672
1101-11	378025000005597641
1101-11	378025000005597573
1101-11	378025000005597436
1101-11	378025000005597504
1101-11	378025000005597511
1101-11	378025000005597528
1101-11	378025000005597542
1101-11	378025000005596996
1101-11	378025000005596989
1101-11	378025000005596835
1101-11	378025000005597313
1101-11	378025000005597337
1101-11	378025000005596927
1101-11	378025000005596910
1101-11	378025000005597375
1101-11	378025000005597634
1101-11	378025000005596255
1101-11	378025000005596880
1101-11	378025000005600259
1101-11	378025000005596859
1101-11	378025000005596798
1101-11	378025000005596767
1101-11	378025000005596750
1101-11	378025000005596736
1101-11	378025000005596705
1101-11	378025000005596699
1101-11	378025000005600266
1101-11	378025000005596941
1101-11	378025000005597023
1101-11	378025000005597061
1101-11	378025000005597085
1101-11	378025000005597108
1101-11	378025000005599447
1101-11	378025000005599454
1101-12	378025000004383542
1101-12	378025000004382996
1101-12	378025000004383290
1101-12	378025000004383306
1101-12	378025000004382989
1101-12	378025000004383016
1101-12	378025000004383009
1101-12	378025000004383023
1101-12	378025000004383030
1101-12	378025000004383047
1101-12	378025000004383054
1101-12	378025000004384006
1101-12	378025000004383993
1101-12	378025000004384051
1101-12	378025000004384068
1101-12	378025000004383986
1101-12	378025000004383979
1101-12	378025000004384044
1101-12	378025000004384037
1101-12	378025000004384013
1101-12	378025000004384204
1101-12	378025000004384198
1101-12	378025000004384181
1101-12	378025000004384174
1101-12	378025000004384167
1101-12	378025000004384150
1101-12	378025000004384143
1101-12	378025000004384136
1101-12	378025000004384129
1101-12	378025000004384112
1101-12	378025000004383955
1101-12	378025000004383962
1101-12	378025000004384020
1101-12	378025000004384075
1101-12	378025000004384082
1101-12	378025000004384099
1101-12	378025000004384105
1101-12	378025000004384235
1101-12	378025000004385041
1101-12	378025000004384372
1101-12	378025000004384228
1101-12	378025000004384242
1101-12	378025000004384365
1101-12	378025000004385072
1101-12	378025000004384396
1101-12	378025000004384402
1101-12	378025000004384419
1101-12	378025000004384426
1101-12	378025000004384389
1101-12	378025000004384433
1101-12	378025000004384341
1101-12	378025000004384358
1101-12	378025000004384211
1101-12	378025000004385058
1101-12	378025000004384891
1101-12	378025000004384792
1101-12	378025000004384761
1101-12	378025000004384778
1101-12	378025000004384785
1101-12	378025000004384815
1101-12	378025000004384860
1101-12	378025000004384877
1101-12	378025000004384907
1101-12	378025000004384754
1101-12	378025000004384808
1101-12	378025000004384822
1101-12	378025000004384846
1101-12	378025000004384853
1101-12	378025000004384884
1101-12	378025000004385515
1101-12	378025000004384839
1101-12	378025000004385508
1101-12	378025000004385591
1101-12	378025000004385539
1101-12	378025000004385584
1101-12	378025000004385522
1101-12	378025000004385546
1101-12	378025000004385577
1101-12	378025000004385560
1101-12	378025000004385553
1101-13	378025000001474182
1101-13	378025000001474267
1101-13	378025000001474281
1101-13	378025000001473352
1101-13	378025000001473369
1101-13	378025000001474304
1101-13	378025000001473246
1101-13	378025000001473222
1101-13	378025000001474175
1101-13	378025000001473215
1101-13	378025000001473390
1101-13	378025000001474274
1101-13	378025000001473406
1101-13	378025000001474250
1101-13	378025000001474298
1101-13	378025000001473185
1101-13	378025000001477480
1101-13	378025000001473239
1101-13	378025000001473284
1101-13	378025000001473291
1101-13	378025000001473178
1101-13	378025000001473314
1101-13	378025000001473321
1101-13	378025000001477381
1101-13	378025000001473260
1101-13	378025000001473192
1101-13	378025000001473277
1101-13	378025000001473253
1101-13	378025000001477466
1101-13	378025000001477435
1101-13	378025000001477404
1101-13	378025000001473208
1101-13	378025000001473307
1101-13	378025000001473338
1101-13	378025000001473345
1101-14	378025000005741785
1101-14	378025000005741440
1101-14	378025000005741280
1101-14	378025000005741747
1101-14	378025000005741761
1101-14	378025000005741341
1101-14	378025000005741884
1101-14	378025000005742003
1101-14	378025000005741907
1101-14	378025000005741921
1101-14	378025000005741990
1101-14	378025000005741792
1101-14	378025000005741334
1101-14	378025000005741983
1101-14	378025000005742027
1101-14	378025000005741471
1101-14	378025000005741433
1101-14	378025000005741426
1101-14	378025000005741419
1101-14	378025000005741877
1101-14	378025000005742133
1101-14	378025000005741310
1101-14	378025000005741730
1101-14	378025000005741914
1101-14	378025000005741266
1101-14	378025000005741402
1101-14	378025000005741327
1101-14	378025000005741457
1101-14	378025000005741891
1101-14	378025000005741464
1101-14	378025000005741938
1101-14	378025000005741976
1101-14	378025000005742034
1101-14	378025000005741945
1101-14	378025000005742461
1101-14	378025000005742850
1101-14	378025000005742645
1101-14	378025000005742690
1101-14	378025000005742966
1101-14	378025000005742317
1101-14	378025000005742676
1101-14	378025000005742829
1101-14	378025000005743000
1101-14	378025000005742454
1101-14	378025000005742430
1101-14	378025000005742362
1101-14	378025000005742188
1101-14	378025000005742560
1101-14	378025000005743079
1101-14	378025000005742843
1101-14	378025000005742973
1101-14	378025000005742997
1101-14	378025000005742447
1101-14	378025000005742355
1101-14	378025000005742331
1101-14	378025000005742423
1101-14	378025000005742478
1101-14	378025000005743017
1101-14	378025000005742683
1101-14	378025000005742652
1101-14	378025000005742195
1101-14	378025000005742140
1101-14	378025000005742607
1101-14	378025000005742577
1101-14	378025000005742126
1101-14	378025000005742157
1101-14	378025000005742621
1101-14	378025000005742591
1101-14	378025000005742782
1101-14	378025000005742935
1101-14	378025000005742980
1101-14	378025000005742812
1101-14	378025000005742836
1101-14	378025000005742348
1101-14	378025000005742324
1101-14	378025000005742201
1101-14	378025000005743178
1101-14	378025000005742959
1101-14	378025000005743086
1101-14	378025000005742867
1101-15	378025000004383276
1101-15	378025000004382965
1101-15	378025000004383238
1101-15	378025000004383221
1101-15	378025000004383207
1101-15	378025000004383214
1101-15	378025000004383160
1101-15	378025000004383177
1101-15	378025000004383184
1101-15	378025000004383191
1101-15	378025000004383153
1101-15	378025000004383146
1101-15	378025000004383139
1101-15	378025000004383122
1101-15	378025000004383115
1101-15	378025000004383108
1101-15	378025000004383085
1101-15	378025000004383092
1101-15	378025000004383061
1101-15	378025000004383078
1101-15	378025000004383511
1101-15	378025000004383528
1101-15	378025000004383504
1101-15	378025000004383498
1101-15	378025000004383481
1101-15	378025000004383474
1101-15	378025000004383467
1101-15	378025000004383450
1101-15	378025000004383443
1101-15	378025000004383436
1101-15	378025000004383399
1101-15	378025000004383405
1101-15	378025000004383429
1101-15	378025000004383412
1101-15	378025000004383375
1101-15	378025000004383382
1101-15	378025000004383351
1101-15	378025000004383368
1101-15	378025000004383344
1101-15	378025000004383757
1101-15	378025000004383733
1101-15	378025000004383726
1101-15	378025000004383740
1101-15	378025000004383702
1101-15	378025000004383719
1101-15	378025000004383689
1101-15	378025000004383696
1101-15	378025000004383658
1101-15	378025000004383641
1101-15	378025000004383863
1101-15	378025000004383870
1101-15	378025000004383634
1101-15	378025000004383597
1101-15	378025000004383627
1101-15	378025000004383610
1101-15	378025000004383603
1101-15	378025000004383580
1101-15	378025000004383535
1101-16	378025000005753252
1101-16	378025000005753795
1101-16	378025000005754228
1101-16	378025000005753023
1101-16	378025000005753108
1101-16	378025000005753146
1101-16	378025000005753306
1101-16	378025000005753184
1101-16	378025000005754297
1101-16	378025000005754259
1101-16	378025000005753009
1101-16	378025000005753269
1101-16	378025000005753153
1101-16	378025000005753733
1101-16	378025000005753030
1101-16	378025000005753771
1101-16	378025000005753283
1101-16	378025000005754273
1101-16	378025000005753788
1101-16	378025000005754242
1101-16	378025000005752996
1101-16	378025000005753764
1101-16	378025000005753160
1101-16	378025000005753740
1101-16	378025000005753757
1101-16	378025000005756611
1101-16	378025000005753122
1101-16	378025000005753290
1101-16	378025000005754266
1101-16	378025000005753191
1101-16	378025000005753177
1101-16	378025000005753801
1101-16	378025000005753276
1101-16	378025000005755485
1101-16	378025000005755508
1101-16	378025000005755454
1101-16	378025000005755423
1101-16	378025000005755409
1101-16	378025000005755522
1101-16	378025000005755546
1101-16	378025000005755331
1101-16	378025000005756970
1101-16	378025000005756994
1101-16	378025000005755324
1101-16	378025000005756062
1101-16	378025000005756048
1101-16	378025000005756987
1101-16	378025000005757021
1101-16	378025000005757007
1101-16	378025000005755980
1101-16	378025000005757014
1101-16	378025000005756024
1101-16	378025000005755690
1101-16	378025000005755706
1101-16	378025000005755836
1101-16	378025000005755850
1101-16	378025000005755874
1101-16	378025000005755928
1101-16	378025000005755881
1101-16	378025000005755898
1101-16	378025000005755911
1101-16	378025000005755997
1101-17	378025000004538416
1101-17	378025000004538423
1101-17	378025000004537488
1101-17	378025000004538430
1101-17	378025000004538447
1101-17	378025000004538454
1101-17	378025000004538461
1101-17	378025000004538539
1101-17	378025000004538546
1101-17	378025000004538690
1101-17	378025000004539024
1101-17	378025000004538188
1101-17	378025000004539048
1101-17	378025000004537037
1101-17	378025000004537044
1101-17	378025000004537280
1101-17	378025000004539246
1101-17	378025000004539314
1101-17	378025000004539321
1101-17	378025000004539376
1101-17	378025000004539642
1101-17	378025000004537457
1101-17	378025000004537686
1101-17	378025000004537297
1101-17	378025000004538164
1101-17	378025000004539031
1101-17	378025000004537495
1101-17	378025000004537617
1101-17	378025000004539055
1101-17	378025000004539062
1101-17	378025000004539079
1101-17	378025000004539215
1101-17	378025000004539222
1101-17	378025000004539239
1101-17	378025000004537426
1101-17	378025000004537785
1101-17	378025000004537792
1101-17	378025000004538133
1101-17	378025000004538140
1101-17	378025000004537709
1101-17	378025000004537716
1101-17	378025000004537402
1101-17	378025000004537303
1101-17	378025000004539345
1101-17	378025000004537327
1101-17	378025000004537396
1101-17	378025000004537419
1101-17	378025000004537693
1101-17	378025000004537433
1101-17	378025000004537587
1101-17	378025000004537501
1101-17	378025000004537310
1101-17	378025000004537464
1101-17	378025000004537471
1101-17	378025000004537754
1101-17	378025000004539352
1101-17	378025000004539123
1101-17	378025000004538751
1101-17	378025000004537525
1101-17	378025000004537556
1101-17	378025000004539260
1101-17	378025000004538768
1101-17	378025000004538553
1101-17	378025000004537532
1101-17	378025000004537549
1101-17	378025000004539284
1101-17	378025000004537730
1101-17	378025000004539130
1101-17	378025000004537563
1101-17	378025000004538560
1101-17	378025000004537761
1101-17	378025000004539277
1101-17	378025000004537778
1101-17	378025000004539338
1101-17	378025000004537570
1101-17	378025000004538744
1101-17	378025000004537747
1101-17	378025000004539253
1101-17	378025000004537723
1101-17	378025000004539147
1101-18	378025000002660683
1101-18	378025000002660713
1101-18	378025000002660669
1101-18	378025000002661130
1101-18	378025000002660690
1101-18	378025000002660706
1101-18	378025000002661079
1101-18	378025000002661093
1101-18	378025000002661109
1101-18	378025000002660676
1101-18	378025000002661116
1101-18	378025000002661123
1101-18	378025000002661147
1101-18	378025000002661154
1101-18	378025000002661161
1101-18	378025000002661086
1101-18	378025000002660393
1101-18	378025000002660416
1101-18	378025000002661239
1101-18	378025000002661352
1101-18	378025000002661321
1101-18	378025000002661338
1101-18	378025000002661345
1101-18	378025000002661222
1101-18	378025000002660386
1101-18	378025000002660331
1101-18	378025000002660379
1101-18	378025000002660355
1101-18	378025000002660348
1101-18	378025000002660362
1101-18	378025000002661192
1101-18	378025000002660409
1101-18	378025000002661178
1101-18	378025000002661185
1101-18	378025000002661567
1101-18	378025000002661574
1101-18	378025000002661505
1101-18	378025000002661512
1101-18	378025000002661529
1101-18	378025000002661581
1101-18	378025000002661437
1101-18	378025000002661444
1101-18	378025000002661451
1101-18	378025000002661536
1101-18	378025000002661468
1101-18	378025000002661475
1101-18	378025000002661482
1101-18	378025000002661499
1101-18	378025000002661550
1101-18	378025000002661543
1101-18	378025000002661758
1101-18	378025000002661772
1101-18	378025000002661741
1101-18	378025000002661604
1101-18	378025000002661802
1101-18	378025000002661765
1101-18	378025000002661789
1101-18	378025000002661734
1101-18	378025000002661727
1101-18	378025000002661635
1101-18	378025000002661628
1101-18	378025000002661611
1101-18	378025000002661598
1101-18	378025000002661796
1101-18	378025000002662694
1101-18	378025000002662700
1101-18	378025000002662823
1101-18	378025000002662656
1101-18	378025000002662830
1101-18	378025000002662847
1101-18	378025000002662557
1101-18	378025000002662540
1101-18	378025000002662854
1101-18	378025000002662861
1101-18	378025000002662533
1101-18	378025000002662502
1101-18	378025000002662496
1101-18	378025000002662878
1101-18	378025000002662908
1101-18	378025000002662892
1101-19	378025000005354985
1101-19	378025000005355203
1101-19	378025000005355227
1101-19	378025000005355234
1101-19	378025000005355241
1101-19	378025000005354916
1101-19	378025000005354978
1101-19	378025000005355005
1101-19	378025000005355166
1101-19	378025000005355173
1101-19	378025000005355197
1101-19	378025000005355029
1101-19	378025000005355135
1101-19	378025000005355159
1101-19	378025000005355180
1101-19	378025000005354923
1101-19	378025000005354992
1101-19	378025000005355036
1101-19	378025000005370015
1101-19	378025000005354930
1101-19	378025000005354947
1101-19	378025000005355081
1101-19	378025000005354954
1101-19	378025000005355098
1101-19	378025000005355111
1101-19	378025000005355104
1101-19	378025000005371722
1101-19	378025000005371937
1101-19	378025000005660178
1101-19	378025000005660079
1101-19	378025000005660062
1101-19	378025000005660031
1101-19	378025000005660185
1101-19	378025000005660222
1101-19	378025000005660260
1101-19	378025000005660307
1101-19	378025000005660413
1101-19	378025000005660253
1101-19	378025000005660727
1101-19	378025000005660680
1101-19	378025000005660895
1101-19	378025000005661182
1101-19	378025000005660963
1101-19	378025000005660840
1101-19	378025000005660710
1101-19	378025000005660765
1101-19	378025000005660772
1101-19	378025000005660802
1101-19	378025000005660024
1101-19	378025000005666897
1101-19	378025000005667184
1101-19	378025000005667191
1101-19	378025000005667382
1101-19	378025000005666880
1101-19	378025000005666873
1101-19	378025000005666866
1101-19	378025000005667566
1101-19	378025000005667573
1101-19	378025000005667580
1101-19	378025000005667597
1101-19	378025000005667399
1101-19	378025000005667405
1101-19	378025000005667412
1101-19	378025000005667603
1101-19	378025000005668112
1101-19	378025000005667771
1101-19	378025000005667795
1101-19	378025000005667641
1101-19	378025000005667627
1101-19	378025000005667801
1101-19	378025000005667894
1101-19	378025000005667993
1101-19	378025000005668099
1101-19	378025000005668105
1101-20	378025000005150952
1101-20	378025000005151041
1101-20	378025000005151515
1101-20	378025000005151508
1101-20	378025000005151461
1101-20	378025000005151867
1101-20	378025000005152031
1101-20	378025000005153069
1101-20	378025000005150792
1101-20	378025000005151003
1101-20	378025000005152574
1101-20	378025000005152598
1101-20	378025000005151331
1101-20	378025000005152680
1101-20	378025000005152673
1101-20	378025000005151317
1101-20	378025000005151287
1101-20	378025000005153502
1101-20	378025000005153328
1101-20	378025000005153243
1101-20	378025000005153373
1101-20	378025000005153250
1101-20	378025000005153489
1101-20	378025000005153465
1101-20	378025000005155612
1101-20	378025000005155292
1101-20	378025000005155285
1101-20	378025000005155209
1101-20	378025000005159207
1101-20	378025000005159191
1101-20	378025000005159290
1101-20	378025000005159283
1101-20	378025000005157296
1101-20	378025000005157289
1101-20	378025000005156732
1101-20	378025000005159115
1101-20	378025000005155650
1101-20	378025000005155667
1101-20	378025000005155827
1101-20	378025000005156312
1101-20	378025000005156336
1101-20	378025000005159245
1101-20	378025000005154950
1101-20	378025000005154981
1101-20	378025000005155001
1101-20	378025000005155391
1101-20	378025000005156350
1101-20	378025000005156282
1101-20	378025000005155438
1101-20	378025000005155513
1101-20	378025000005155636
1101-20	378025000005156305
1101-20	378025000005155766
1101-20	378025000005155797
1101-20	378025000005155919
1101-20	378025000005156084
1101-20	378025000005156244
1101-20	378025000005155490
1101-20	378025000005155421
1101-20	378025000005155384
1101-20	378025000005155339
1101-20	378025000005154974
1101-20	378025000005159252
1101-20	378025000005155834
1101-20	378025000005156145
1101-20	378025000005155445
1101-20	378025000005155353
1101-20	378025000005155322
1101-20	378025000005156862
1101-20	378025000005156138
1101-20	378025000005156237
1101-20	378025000005156152
1101-20	378025000005156183
1101-20	378025000005156367
1101-20	378025000005159139
1101-20	378025000005159153
1101-20	378025000005159276
1101-20	378025000005155056
1101-20	378025000005155506
1101-20	378025000005156268
1101-21	378025000004424689
1101-21	378025000004998203
1101-21	378025000005790257
1101-21	378025000004365012
1101-21	378025000004365319
1101-21	378025000004365326
1101-21	378025000004365425
1101-21	378025000004365081
1101-21	378025000004365418
1101-21	378025000004365005
1101-21	378025000005790264
1101-21	378025000004365302
1101-21	378025000004365074
1101-21	378025000004365180
1101-21	378025000004365128
1101-21	378025000004365166
1101-21	378025000004365043
1101-21	378025000004365210
1101-21	378025000004365111
1101-21	378025000004365036
1101-21	378025000004365203
1101-21	378025000004365289
